key,value,date
telenewsmex,0.013546525,9/12/2013
PRI,0.01332445,9/12/2013
sexeniomx,0.01332445,9/12/2013
allow,0.01332445,9/12/2013
movement,0.013213413,9/12/2013
Zaro,0.013213413,9/12/2013
image,0.013102376,9/12/2013
Governor,0.013102376,9/12/2013
Enter,0.013102376,9/12/2013
Please,0.013102376,9/12/2013
Nieto,0.012991339,9/12/2013
Mexican,0.012880302,9/12/2013
reformacom,0.012436154,9/12/2013
lajornadaonline,0.012436154,9/12/2013
find,0.01221408,9/12/2013
Jalisco,0.01221408,9/12/2013
pass,0.01221408,9/12/2013
medium,0.01221408,9/12/2013
education,0.01221408,9/12/2013
ride,0.01221408,9/12/2013
decide,0.011992005,9/12/2013
read the FAQ.,0.011992005,9/12/2013
cry,0.011992005,9/12/2013
meet,0.011992005,9/12/2013
Attorney,0.011992005,9/12/2013
televise,0.011769931,9/12/2013
revolucion3,0.011769931,9/12/2013
social,0.011769931,9/12/2013
dog,0.011769931,9/12/2013
TICA,0.011547857,9/12/2013
September,0.011547857,9/12/2013
Federal,0.011547857,9/12/2013
Remove,0.01143682,9/12/2013
people,0.011325783,9/12/2013
CNTE,0.397696403,9/13/2013
Calo,0.372052592,9/13/2013
Polic,0.354666956,9/13/2013
Federal,0.309246985,9/13/2013
manifestant,0.18830816,9/13/2013
master,0.182657829,9/13/2013
evict,0.137889819,9/13/2013
cntesequeda,0.096924916,9/13/2013
protest,0.094751711,9/13/2013
Showdown,0.094534391,9/13/2013
Xico,0.093447789,9/13/2013
axis,0.088232098,9/13/2013
Photo,0.081060524,9/13/2013
March,0.080191242,9/13/2013
juarezviolentoo7,0.078344018,9/13/2013
Storm,0.077040096,9/13/2013
tropical,0.076714115,9/13/2013
Central,0.07421493,9/13/2013
Street,0.06932522,9/13/2013
time,0.063566228,9/13/2013
block,0.059871781,9/13/2013
Millennium,0.057481256,9/13/2013
Rico,0.055308052,9/13/2013
Enter,0.053569488,9/13/2013
City,0.052374226,9/13/2013
Veracruz,0.050092361,9/13/2013
Mexico,0.04933174,9/13/2013
Ingrid,0.048679778,9/13/2013
eviction,0.048245137,9/13/2013
insurgent,0.046397914,9/13/2013
South,0.045093991,9/13/2013
tanqueta,0.04444203,9/13/2013
Center,0.043355428,9/13/2013
find,0.040204281,9/13/2013
Government,0.037596436,9/13/2013
Plaza,0.037487776,9/13/2013
lajornadaonline,0.037379116,9/13/2013
November,0.036618494,9/13/2013
art,0.036401174,9/13/2013
height,0.035749212,9/13/2013
To give,0.034336629,9/13/2013
depression,0.034227969,9/13/2013
periph,0.034010649,9/13/2013
close,0.033901988,9/13/2013
teacher,0.033901988,9/13/2013
Rez,0.033358687,9/13/2013
tell,0.032815386,9/13/2013
cnnmex,0.032489406,9/13/2013
fuerzacnte,0.032054765,9/13/2013
EPN,0.031946105,9/13/2013
Ironing Board,0.031946105,9/13/2013
To want,0.030859502,9/13/2013
water,0.030642182,9/13/2013
use,0.029446919,9/13/2013
image,0.029120939,9/13/2013
helic,0.027817016,9/13/2013
ptero,0.027599696,9/13/2013
power,0.027273715,9/13/2013
see,0.027056395,9/13/2013
take,0.025317831,9/13/2013
person,0.025100511,9/13/2013
Start,0.02499185,9/13/2013
izazaga,0.02477453,9/13/2013
get,0.02466587,9/13/2013
flood,0.024448549,9/13/2013
Police,0.024231229,9/13/2013
exit,0.024013909,9/13/2013
Remove,0.023796588,9/13/2013
FICO,0.023687928,9/13/2013
julioastillero,0.023579268,9/13/2013
report post,0.023579268,9/13/2013
capital,0.023470607,9/13/2013
lock,0.023035967,9/13/2013
public,0.022709986,9/13/2013
gas,0.022709986,9/13/2013
student,0.022601326,9/13/2013
avoid,0.022384005,9/13/2013
reform,0.021949364,9/13/2013
Bello,0.021732044,9/13/2013
North,0.021297403,9/13/2013
PAC,0.021080083,9/13/2013
National,0.020754102,9/13/2013
grenadier,0.020645442,9/13/2013
Group,0.020645442,9/13/2013
camp,0.020645442,9/13/2013
Professor,0.020319461,9/13/2013
force,0.020210801,9/13/2013
front,0.01988482,9/13/2013
Pine,0.01977616,9/13/2013
live,0.01977616,9/13/2013
retreat,0.0196675,9/13/2013
Hist,0.0196675,9/13/2013
section,0.0196675,9/13/2013
advance,0.019450179,9/13/2013
duty,0.019450179,9/13/2013
area,0.019450179,9/13/2013
citizen,0.019341519,9/13/2013
alertarevoluci,0.019341519,9/13/2013
operating,0.019124199,9/13/2013
Monument,0.018689558,9/13/2013
support,0.018580898,9/13/2013
roblesmaloof,0.018363577,9/13/2013
follow,0.018363577,9/13/2013
Revolution,0.018363577,9/13/2013
fueracnte,0.018363577,9/13/2013
revolucion3,0.018254917,9/13/2013
der,0.018146257,9/13/2013
Register,0.018037596,9/13/2013
barricade,0.018037596,9/13/2013
leave,0.017820276,9/13/2013
step,0.017820276,9/13/2013
Gulf,0.017711616,9/13/2013
orientadorvial,0.017059654,9/13/2013
aleda,0.016950994,9/13/2013
plant,0.016842334,9/13/2013
Oaxaca,0.016842334,9/13/2013
envivo,0.016733674,9/13/2013
stop,0.016625014,9/13/2013
almomento,0.016516353,9/13/2013
element,0.016516353,9/13/2013
alert,0.016299033,9/13/2013
term,0.016190373,9/13/2013
right,0.016081712,9/13/2013
Member,0.015864392,9/13/2013
people,0.015647072,9/13/2013
federicoarreola,0.015647072,9/13/2013
pedroferriz,0.015538411,9/13/2013
Constitution,0.015538411,9/13/2013
rain,0.015321091,9/13/2013
meet,0.015321091,9/13/2013
reformacom,0.015103771,9/13/2013
form,0.015103771,9/13/2013
fly,0.015103771,9/13/2013
worker,0.015103771,9/13/2013
SEGOB,0.01499511,9/13/2013
circulation,0.01488645,9/13/2013
represi,0.01477779,9/13/2013
launch,0.01466913,9/13/2013
hit,0.014560469,9/13/2013
Madero,0.014560469,9/13/2013
face,0.014560469,9/13/2013
ask,0.014343149,9/13/2013
first,0.014343149,9/13/2013
wait,0.014017168,9/13/2013
GDF,0.013908508,9/13/2013
Sandoval,0.013799848,9/13/2013
netzai,0.013582527,9/13/2013
keep,0.013582527,9/13/2013
wholesale,0.013582527,9/13/2013
lopezdorigo,0.013473867,9/13/2013
Palace,0.013473867,9/13/2013
Antone,0.013473867,9/13/2013
climate,0.013256547,9/13/2013
inform,0.013256547,9/13/2013
affect,0.013039226,9/13/2013
Geno,0.012930566,9/13/2013
enah,0.012930566,9/13/2013
closterkeller,0.012821906,9/13/2013
VAT,0.012495925,9/13/2013
ready,0.012495925,9/13/2013
authority,0.012387265,9/13/2013
tvnoticiasmx,0.012387265,9/13/2013
UNAM,0.012278605,9/13/2013
Ingrid,0.433353621,9/14/2013
Mexico,0.353621424,9/14/2013
Hurricane,0.327754108,9/14/2013
Storm,0.313451004,9/14/2013
Veracruz,0.27449787,9/14/2013
CNTE,0.271454656,9/14/2013
manifestant,0.243761412,9/14/2013
Xico,0.220632988,9/14/2013
protest,0.207851491,9/14/2013
tropical,0.20754717,9/14/2013
March,0.192939744,9/14/2013
City,0.181375533,9/14/2013
master,0.162811929,9/14/2013
populate,0.151247718,9/14/2013
Police,0.143944005,9/14/2013
National,0.133292757,9/14/2013
Calo,0.120815581,9/14/2013
jlgalindo1,0.114424833,9/14/2013
teacher,0.111381619,9/14/2013
convert,0.099513086,9/14/2013
Polic,0.094643944,9/14/2013
alert,0.083079732,9/14/2013
cntesequeda,0.082471089,9/14/2013
Manuel,0.081558125,9/14/2013
flood,0.080949483,9/14/2013
support,0.074254413,9/14/2013
clash,0.068472307,9/14/2013
power,0.0669507,9/14/2013
Gulf,0.066037736,9/14/2013
EPN,0.063603165,9/14/2013
rain,0.062994522,9/14/2013
category,0.062385879,9/14/2013
Center,0.060559951,9/14/2013
new,0.059646987,9/14/2013
Plaza,0.059038344,9/14/2013
Xalapa,0.052647596,9/14/2013
strike,0.052647596,9/14/2013
Government,0.048082775,9/14/2013
climate,0.047474133,9/14/2013
time,0.04473524,9/14/2013
Highway,0.044430919,9/14/2013
Mexican,0.044430919,9/14/2013
telenewsmex,0.043822276,9/14/2013
public,0.042909312,9/14/2013
place,0.041083384,9/14/2013
Tamaulipas,0.041083384,9/14/2013
logo,0.040474741,9/14/2013
eviction,0.039561777,9/14/2013
student,0.03804017,9/14/2013
Federal,0.037431528,9/14/2013
deal with,0.036214242,9/14/2013
image,0.035909921,9/14/2013
cry,0.034083993,9/14/2013
dem,0.034083993,9/14/2013
Democrat,0.033779671,9/14/2013
johnmackerman,0.033779671,9/14/2013
evict,0.033779671,9/14/2013
tanqueto,0.03347535,9/14/2013
operative,0.033171029,9/14/2013
reform,0.032866707,9/14/2013
riot,0.032562386,9/14/2013
webcamsdemexico,0.031649422,9/14/2013
Rico,0.0313451,9/14/2013
close,0.0313451,9/14/2013
right,0.0313451,9/14/2013
conaguo,0.031040779,9/14/2013
square,0.031040779,9/14/2013
Oaxaca,0.031040779,9/14/2013
Tampico,0.030736458,9/14/2013
take,0.030736458,9/14/2013
Puebla,0.030432136,9/14/2013
Coast,0.029519172,9/14/2013
person,0.028606208,9/14/2013
13smx,0.027693244,9/14/2013
gas,0.027693244,9/14/2013
Revolution,0.027388923,9/14/2013
Monument,0.02678028,9/14/2013
see,0.026475959,9/14/2013
block,0.026171637,9/14/2013
State,0.025867316,9/14/2013
end,0.025562995,9/14/2013
people,0.025258673,9/14/2013
Reuter,0.024954352,9/14/2013
violence,0.024954352,9/14/2013
To give,0.02465003,9/14/2013
Deo,0.02465003,9/14/2013
Costa,0.02465003,9/14/2013
wind,0.02465003,9/14/2013
Socket,0.024345709,9/14/2013
Photo,0.024041388,9/14/2013
tell,0.024041388,9/14/2013
occupation,0.023737066,9/14/2013
civil,0.023737066,9/14/2013
leave,0.023737066,9/14/2013
front,0.023432745,9/14/2013
Hist,0.022824102,9/14/2013
North,0.022824102,9/14/2013
enah,0.022519781,9/14/2013
Showdown,0.02221546,9/14/2013
affect,0.021302495,9/14/2013
path,0.021302495,9/14/2013
caution,0.021302495,9/14/2013
Street,0.020693853,9/14/2013
issue,0.020389531,9/14/2013
helic,0.02008521,9/14/2013
ptero,0.02008521,9/14/2013
large,0.019780889,9/14/2013
YouTube,0.019476567,9/14/2013
inform,0.019476567,9/14/2013
intensify,0.018867925,9/14/2013
height,0.018867925,9/14/2013
BBC,0.018563603,9/14/2013
return,0.018259282,9/14/2013
generate,0.018259282,9/14/2013
part,0.018259282,9/14/2013
week,0.018259282,9/14/2013
form,0.01795496,9/14/2013
duty,0.017650639,9/14/2013
find,0.017346318,9/14/2013
UNAM,0.017346318,9/14/2013
September,0.017346318,9/14/2013
Ana,0.017346318,9/14/2013
declare,0.017346318,9/14/2013
knowing,0.017041996,9/14/2013
area,0.016737675,9/14/2013
FICO,0.016737675,9/14/2013
port,0.016433354,9/14/2013
social,0.016433354,9/14/2013
lock,0.016433354,9/14/2013
todosconlacnte,0.016129032,9/14/2013
miguelcarbonell,0.016129032,9/14/2013
santafe,0.015824711,9/14/2013
ximo,0.015824711,9/14/2013
Tico,0.015824711,9/14/2013
The end,0.015824711,9/14/2013
force,0.01552039,9/14/2013
evolve,0.01552039,9/14/2013
tvnoticiasmx,0.01552039,9/14/2013
strengthen,0.01552039,9/14/2013
follow,0.015216068,9/14/2013
News,0.015216068,9/14/2013
Sunday,0.015216068,9/14/2013
International,0.015216068,9/14/2013
Tuxpan,0.014911747,9/14/2013
report post,0.014911747,9/14/2013
PAC,0.014607425,9/14/2013
get,0.014607425,9/14/2013
keep,0.014607425,9/14/2013
Earth,0.014607425,9/14/2013
independence,0.014303104,9/14/2013
Please,0.014303104,9/14/2013
To want,0.013998783,9/14/2013
represi,0.013998783,9/14/2013
juarezviolentoo7,0.013998783,9/14/2013
educational,0.013998783,9/14/2013
touch,0.013694461,9/14/2013
video,0.013694461,9/14/2013
advance,0.013694461,9/14/2013
come,0.01339014,9/14/2013
striking,0.01339014,9/14/2013
Hurricane,0.507333909,9/15/2013
Ingrid,0.427092321,9/15/2013
Storm,0.415012942,9/15/2013
Mexico,0.30946218,9/15/2013
Manuel,0.272361231,9/15/2013
CNTE,0.259131435,9/15/2013
master,0.244176014,9/15/2013
March,0.241012367,9/15/2013
Xico,0.215127984,9/15/2013
tropical,0.191256831,9/15/2013
flood,0.157894737,9/15/2013
climate,0.129134311,9/15/2013
Veracruz,0.121656601,9/15/2013
canelo,0.107276388,9/15/2013
Revolution,0.096059822,9/15/2013
fight,0.092608571,9/15/2013
new,0.091170549,9/15/2013
protest,0.082254817,9/15/2013
Monument,0.081392005,9/15/2013
cry,0.071901064,9/15/2013
Calo,0.071901064,9/15/2013
time,0.068162209,9/15/2013
Acapulco,0.067587,9/15/2013
tamaulipa,0.065861375,9/15/2013
manifestant,0.064423353,9/15/2013
light,0.062985332,9/15/2013
support,0.062410124,9/15/2013
Coast,0.060396894,9/15/2013
rain,0.057233247,9/15/2013
see,0.056658039,9/15/2013
Estela,0.054644809,9/15/2013
dead,0.053494392,9/15/2013
Tampico,0.052343975,9/15/2013
conaguo,0.05205637,9/15/2013
National,0.051193558,9/15/2013
wind,0.050618349,9/15/2013
EPN,0.050043141,9/15/2013
Mayweather,0.049467932,9/15/2013
To give,0.048892724,9/15/2013
use,0.047167098,9/15/2013
alert,0.047167098,9/15/2013
high,0.046879494,9/15/2013
reform,0.045729077,9/15/2013
weather,0.045153868,9/15/2013
level,0.04457866,9/15/2013
eviction,0.04457866,9/15/2013
get,0.044291056,9/15/2013
splitting,0.043140638,9/15/2013
leave,0.042853034,9/15/2013
hire,0.042853034,9/15/2013
severe,0.042853034,9/15/2013
translate,0.042277826,9/15/2013
populate,0.041415013,9/15/2013
mother,0.039114179,9/15/2013
Guerrero,0.03853897,9/15/2013
Earth,0.03853897,9/15/2013
Xalapa,0.038251366,9/15/2013
touch,0.037676158,9/15/2013
convert,0.037388553,9/15/2013
MyWeather,0.034512511,9/15/2013
15smx,0.034224907,9/15/2013
Colima,0.03307449,9/15/2013
power,0.032211677,9/15/2013
webcamsdemexico,0.031924072,9/15/2013
Ana,0.031348864,9/15/2013
Gulf,0.03106126,9/15/2013
cnnmex,0.030773655,9/15/2013
people,0.030773655,9/15/2013
block,0.030773655,9/15/2013
first,0.030773655,9/15/2013
category,0.030486051,9/15/2013
ingl,0.030486051,9/15/2013
person,0.029910843,9/15/2013
area,0.029335634,9/15/2013
telenewsmex,0.028760426,9/15/2013
Costa,0.028760426,9/15/2013
live,0.028472821,9/15/2013
Polic,0.028472821,9/15/2013
kill,0.027897613,9/15/2013
tvnoticiasmx,0.027322404,9/15/2013
evacuate,0.026747196,9/15/2013
image,0.026171987,9/15/2013
tell,0.026171987,9/15/2013
alertarevoluci,0.02502157,9/15/2013
report post,0.024446362,9/15/2013
front,0.023008341,9/15/2013
find,0.022720736,9/15/2013
September,0.022720736,9/15/2013
follow,0.022145528,9/15/2013
notice,0.022145528,9/15/2013
Juan,0.021857923,9/15/2013
large,0.021570319,9/15/2013
threaten,0.021570319,9/15/2013
mÃ£Â¡rquez,0.021570319,9/15/2013
Plaza,0.021282715,9/15/2013
evict,0.021282715,9/15/2013
wait,0.020995111,9/15/2013
path,0.020995111,9/15/2013
Photo,0.020995111,9/15/2013
civil,0.020995111,9/15/2013
jlgalindo1,0.020995111,9/15/2013
suspend,0.020707506,9/15/2013
CNN,0.020707506,9/15/2013
michoac,0.020707506,9/15/2013
cntesequeda,0.020132298,9/15/2013
video,0.020132298,9/15/2013
exit,0.019844694,9/15/2013
step,0.019844694,9/15/2013
Chiapa,0.019844694,9/15/2013
pass,0.019557089,9/15/2013
North,0.019557089,9/15/2013
tamps,0.019557089,9/15/2013
pussy,0.018981881,9/15/2013
admire,0.018981881,9/15/2013
Oaxaca,0.018981881,9/15/2013
student,0.018981881,9/15/2013
medium,0.018694277,9/15/2013
caution,0.018694277,9/15/2013
Mexican,0.018694277,9/15/2013
independence,0.018406672,9/15/2013
raulorvananos,0.018406672,9/15/2013
form,0.018406672,9/15/2013
take,0.018406672,9/15/2013
opposite,0.018406672,9/15/2013
target,0.017831464,9/15/2013
put,0.017831464,9/15/2013
family,0.017831464,9/15/2013
South,0.017831464,9/15/2013
batter,0.01754386,9/15/2013
affect,0.01754386,9/15/2013
strong,0.01754386,9/15/2013
City,0.01754386,9/15/2013
140km,0.01754386,9/15/2013
System,0.017256255,9/15/2013
social,0.017256255,9/15/2013
Government,0.017256255,9/15/2013
revistaproceso,0.017256255,9/15/2013
Police,0.016968651,9/15/2013
data protection,0.016681047,9/15/2013
side,0.016681047,9/15/2013
Well,0.016681047,9/15/2013
dual,0.016393443,9/15/2013
Sunday,0.016105838,9/15/2013
Forum,0.016105838,9/15/2013
height,0.016105838,9/15/2013
HRW,0.015818234,9/15/2013
solidarity,0.015818234,9/15/2013
Hidalgo,0.015818234,9/15/2013
night,0.01553063,9/15/2013
advance,0.01553063,9/15/2013
duty,0.01553063,9/15/2013
clean,0.01553063,9/15/2013
metmex,0.015243026,9/15/2013
Center,0.014955421,9/15/2013
year,0.014955421,9/15/2013
Puebla,0.014667817,9/15/2013
FICO,0.014667817,9/15/2013
ATL,0.014667817,9/15/2013
PAC,0.014380213,9/15/2013
force,0.014380213,9/15/2013
contingent,0.014380213,9/15/2013
emergency,0.014380213,9/15/2013
CONAGUA,0.014092609,9/15/2013
Storm,0.552521008,9/16/2013
Acapulco,0.39799253,9/16/2013
Hurricane,0.369981326,9/16/2013
Ingrid,0.35130719,9/16/2013
flood,0.276143791,9/16/2013
Manuel,0.257002801,9/16/2013
tropical,0.229925303,9/16/2013
Mexico,0.208683473,9/16/2013
Xico,0.207983193,9/16/2013
Guerrero,0.192343604,9/16/2013
March,0.162231559,9/16/2013
area,0.131652661,9/16/2013
Veracruz,0.120915033,9/16/2013
dead,0.111811391,9/16/2013
time,0.099673203,9/16/2013
CNTE,0.090569561,9/16/2013
Earth,0.088935574,9/16/2013
tamaulipa,0.087535014,9/16/2013
rain,0.0856676,9/16/2013
affect,0.077731092,9/16/2013
help,0.070261438,9/16/2013
Photo,0.062791783,9/16/2013
National,0.060690943,9/16/2013
find,0.058590103,9/16/2013
protest,0.058123249,9/16/2013
Center,0.058123249,9/16/2013
leave,0.057889823,9/16/2013
touch,0.055555556,9/16/2013
Diamond,0.054855275,9/16/2013
climate,0.054621849,9/16/2013
support,0.053688142,9/16/2013
master,0.053454715,9/16/2013
emergency,0.052987862,9/16/2013
manifestant,0.049719888,9/16/2013
EPN,0.047385621,9/16/2013
water,0.04318394,9/16/2013
pedroferriz,0.042250233,9/16/2013
list,0.042016807,9/16/2013
power,0.04178338,9/16/2013
Airport,0.041549953,9/16/2013
Calo,0.04038282,9/16/2013
main,0.03898226,9/16/2013
cry,0.038515406,9/16/2013
conaguo,0.038281979,9/16/2013
close,0.038048553,9/16/2013
follow,0.037114846,9/16/2013
damage,0.036881419,9/16/2013
medium,0.036647993,9/16/2013
reform,0.036414566,9/16/2013
refuge,0.036414566,9/16/2013
To give,0.035480859,9/16/2013
Highway,0.035014006,9/16/2013
person,0.034780579,9/16/2013
kill,0.034547152,9/16/2013
take,0.034547152,9/16/2013
Coast,0.033846872,9/16/2013
Sun,0.033846872,9/16/2013
cnnmex,0.033613445,9/16/2013
spread,0.032913165,9/16/2013
new,0.032913165,9/16/2013
skyalertstorm,0.031979458,9/16/2013
get,0.031512605,9/16/2013
isolate,0.031512605,9/16/2013
Costa,0.030578898,9/16/2013
step,0.030112045,9/16/2013
live,0.030112045,9/16/2013
collection,0.029178338,9/16/2013
Revolution,0.028711485,9/16/2013
class,0.028711485,9/16/2013
Parade,0.028478058,9/16/2013
Xalapa,0.028011204,9/16/2013
lopezdorigo,0.027777778,9/16/2013
see,0.027544351,9/16/2013
fishing,0.027310924,9/16/2013
join,0.027077498,9/16/2013
xeunoticio,0.027077498,9/16/2013
pass,0.026844071,9/16/2013
September,0.026844071,9/16/2013
House,0.026844071,9/16/2013
report post,0.026610644,9/16/2013
image,0.026143791,9/16/2013
15smx,0.026143791,9/16/2013
webcamsdemexico,0.025910364,9/16/2013
suspend,0.025676937,9/16/2013
Road,0.025676937,9/16/2013
people,0.025443511,9/16/2013
Monument,0.025443511,9/16/2013
Javier,0.024976657,9/16/2013
afectaci,0.024743231,9/16/2013
Duarte,0.024276377,9/16/2013
telenewsmex,0.024276377,9/16/2013
batter,0.023809524,9/16/2013
Please,0.023576097,9/16/2013
Red,0.023109244,9/16/2013
Forum,0.022408964,9/16/2013
alert,0.022408964,9/16/2013
duty,0.022175537,9/16/2013
populate,0.022175537,9/16/2013
ntelevisa,0.02194211,9/16/2013
washing,0.02194211,9/16/2013
Metro,0.021708683,9/16/2013
Tampico,0.021475257,9/16/2013
degrade,0.02124183,9/16/2013
air,0.02124183,9/16/2013
tell,0.021008403,9/16/2013
Ana,0.021008403,9/16/2013
juarezcisnero,0.020774977,9/16/2013
foot,0.020308123,9/16/2013
North,0.020308123,9/16/2013
independence,0.020074697,9/16/2013
notice,0.020074697,9/16/2013
Governor,0.020074697,9/16/2013
override,0.019607843,9/16/2013
Millennium,0.019607843,9/16/2013
slope,0.019374416,9/16/2013
Hostel,0.019374416,9/16/2013
Colima,0.019374416,9/16/2013
tweeters,0.01914099,9/16/2013
opposite,0.01914099,9/16/2013
die,0.018907563,9/16/2013
novedadesaca,0.018907563,9/16/2013
Hotel,0.01844071,9/16/2013
Countess,0.01844071,9/16/2013
jlgalindo1,0.01844071,9/16/2013
tourist,0.018207283,9/16/2013
family,0.017973856,9/16/2013
SEGOB,0.017973856,9/16/2013
serious,0.01774043,9/16/2013
Polanco,0.017507003,9/16/2013
strong,0.017507003,9/16/2013
Street,0.017507003,9/16/2013
read the FAQ.,0.017273576,9/16/2013
landfall,0.017273576,9/16/2013
continue,0.017273576,9/16/2013
risk,0.017040149,9/16/2013
exit,0.016573296,9/16/2013
wait,0.016339869,9/16/2013
depression,0.016339869,9/16/2013
weaken,0.016106443,9/16/2013
City,0.016106443,9/16/2013
inform,0.016106443,9/16/2013
fen,0.015639589,9/16/2013
tamp,0.015639589,9/16/2013
big,0.015406162,9/16/2013
qtf,0.015406162,9/16/2013
FICO,0.015172736,9/16/2013
village,0.015172736,9/16/2013
Federal,0.015172736,9/16/2013
municipality,0.015172736,9/16/2013
lopezdoriga,0.014939309,9/16/2013
SCT,0.014939309,9/16/2013
install,0.014939309,9/16/2013
Colosio,0.014705882,9/16/2013
aristeguionline,0.014705882,9/16/2013
suffer,0.014472456,9/16/2013
brother,0.014472456,9/16/2013
Holy,0.014472456,9/16/2013
intense,0.014472456,9/16/2013
News,0.014472456,9/16/2013
catch,0.014472456,9/16/2013
Reuters,0.014239029,9/16/2013
Nieto,0.014239029,9/16/2013
Storm,0.363126253,9/17/2013
Acapulco,0.281362725,9/17/2013
flood,0.273146293,9/17/2013
Center,0.242284569,9/17/2013
collection,0.219639279,9/17/2013
Hurricane,0.191783567,9/17/2013
Manuel,0.190781563,9/17/2013
Xico,0.176553106,9/17/2013
Ingrid,0.168937876,9/17/2013
affect,0.150701403,9/17/2013
Guerrero,0.149098196,9/17/2013
tropical,0.131462926,9/17/2013
rain,0.129258517,9/17/2013
master,0.118236473,9/17/2013
help,0.116032064,9/17/2013
Mexico,0.112825651,9/17/2013
CNTE,0.107214429,9/17/2013
Veracruz,0.099198397,9/17/2013
support,0.095991984,9/17/2013
March,0.093386774,9/17/2013
take,0.067735471,9/17/2013
dead,0.067134269,9/17/2013
damage,0.059519038,9/17/2013
reform,0.058116232,9/17/2013
area,0.057915832,9/17/2013
power,0.055511022,9/17/2013
