key,value,date
sleep,0.047118521,2/11/2014
Emperor,0.047118521,2/11/2014
Let,0.046756071,2/11/2014
come,0.046756071,2/11/2014
talk,0.04458137,2/11/2014
say,0.04421892,2/11/2014
atleticopr,0.04385647,2/11/2014
CLA,0.042769119,2/11/2014
January,0.042769119,2/11/2014
power,0.042406669,2/11/2014
pass,0.040594418,2/11/2014
precedence,0.039869518,2/11/2014
prune,0.039869518,2/11/2014
site,0.039869518,2/11/2014
rain,0.039507068,2/11/2014
bus,0.039144618,2/11/2014
back,0.038782167,2/11/2014
officer,0.037694817,2/11/2014
Paul,0.037332367,2/11/2014
strengthen,0.036969917,2/11/2014
reports,0.035882566,2/11/2014
drink,0.034795216,2/11/2014
like,0.034432765,2/11/2014
Pol,0.034432765,2/11/2014
eats,0.034070315,2/11/2014
call,0.033345415,2/11/2014
World,0.031895614,2/11/2014
stop,0.031895614,2/11/2014
kill,0.031895614,2/11/2014
brief,0.031170714,2/11/2014
law,0.030808264,2/11/2014
front,0.030445814,2/11/2014
House,0.030445814,2/11/2014
To find,0.030445814,2/11/2014
gave,0.028271113,2/11/2014
school,0.028271113,2/11/2014
Sun,0.028271113,2/11/2014
Finish,0.027908663,2/11/2014
thing,0.027908663,2/11/2014
Street,0.027908663,2/11/2014
leave,0.027546212,2/11/2014
death,0.027546212,2/11/2014
Wake up,0.027546212,2/11/2014
bath,0.026821312,2/11/2014
year,0.026458862,2/11/2014
turn,0.026458862,2/11/2014
filosofar.,0.025733962,2/11/2014
Guy,0.025371511,2/11/2014
duty,0.025009061,2/11/2014
cause,0.025009061,2/11/2014
Sea,0.024646611,2/11/2014
Tico,0.024646611,2/11/2014
sit,0.024646611,2/11/2014
A moment,0.023921711,2/11/2014
Group,0.023559261,2/11/2014
night,0.02283436,2/11/2014
CIO,0.02283436,2/11/2014
Professor,0.02210946,2/11/2014
contract,0.02138456,2/11/2014
find,0.021022109,2/11/2014
Entar,0.020659659,2/11/2014
decide,0.020297209,2/11/2014
die,0.020297209,2/11/2014
degree,0.020297209,2/11/2014
viol,0.020297209,2/11/2014
bagun,0.020297209,2/11/2014
class,0.020297209,2/11/2014
Roj,0.019572309,2/11/2014
Black,0.019572309,2/11/2014
Hell,0.018847408,2/11/2014
Federal,0.018847408,2/11/2014
whatsapp,0.018484958,2/11/2014
Photo,0.018484958,2/11/2014
worry,0.018484958,2/11/2014
great,0.018122508,2/11/2014
bloc,0.017760058,2/11/2014
CTG,0.017760058,2/11/2014
fatoswhats,0.017397608,2/11/2014
Copa,0.017035158,2/11/2014
Porto,0.016672708,2/11/2014
use,0.016672708,2/11/2014
think,0.016672708,2/11/2014
TRUE,0.016672708,2/11/2014
bad,0.016310257,2/11/2014
ask,0.016310257,2/11/2014
friend,0.016310257,2/11/2014
need,0.015947807,2/11/2014
Beach,0.015947807,2/11/2014
Winter,0.015585357,2/11/2014
angbismarchi,0.015585357,2/11/2014
South,0.015585357,2/11/2014
room,0.015222907,2/11/2014
hair,0.015222907,2/11/2014
make,up,2/11/2014
ATL,0.015222907,2/11/2014
fuck,0.015222907,2/11/2014
demonstrate,0.015222907,2/11/2014
Santo,0.015222907,2/11/2014
student,0.014860457,2/11/2014
Alegre,0.014860457,2/11/2014
suspect,0.014860457,2/11/2014
week,0.014860457,2/11/2014
Galera,0.014498007,2/11/2014
flood,0.014498007,2/11/2014
Word,0.014135556,2/11/2014
live,0.014135556,2/11/2014
strong,0.014135556,2/11/2014
play,0.014135556,2/11/2014
RIA,0.014135556,2/11/2014
Open,0.014135556,2/11/2014
DIO,0.014135556,2/11/2014
CIL,0.014135556,2/11/2014
see,0.013773106,2/11/2014
claim,0.013773106,2/11/2014
mouth,0.013773106,2/11/2014
eat,0.013410656,2/11/2014
light,0.013410656,2/11/2014
Pro,0.013048206,2/11/2014
clothes,0.013048206,2/11/2014
Center,0.013048206,2/11/2014
Dear,0.012685756,2/11/2014
beautiful,0.012685756,2/11/2014
heat,1,2/12/2014
drought,0.916766707,2/12/2014
River,0.235694278,2/12/2014
protest,0.230092037,2/12/2014
manifestant,0.220888355,2/12/2014
Brazil,0.202080832,2/12/2014
feel,0.129251701,2/12/2014
To want,0.116446579,2/12/2014
say,0.115246098,2/12/2014
day,0.112444978,2/12/2014
cold,0.108843537,2/12/2014
MST,0.106042417,2/12/2014
good,0.099639856,2/12/2014
get,0.092837135,2/12/2014
time,0.087234894,2/12/2014
take,0.086834734,2/12/2014
know,0.085634254,2/12/2014
person,0.083633453,2/12/2014
stay,0.081632653,2/12/2014
Storm,0.078831533,2/12/2014
view,0.078031212,2/12/2014
sleep,0.075630252,2/12/2014
receive,0.074429772,2/12/2014
sit,0.074029612,2/12/2014
South,0.074029612,2/12/2014
lawyer,0.072028812,2/12/2014
love,0.069627851,2/12/2014
young,0.067226891,2/12/2014
To give,0.066826731,2/12/2014
people,0.065626251,2/12/2014
great,0.06522609,2/12/2014
front,0.06282513,2/12/2014
prune,0.06162465,2/12/2014
talk,0.054821929,2/12/2014
see,0.051620648,2/12/2014
power,0.049619848,2/12/2014
come,0.048019208,2/12/2014
bad,0.046818727,2/12/2014
Vel,0.046818727,2/12/2014
precedence,0.046418567,2/12/2014
marchamst,0.046018407,2/12/2014
CLA,0.046018407,2/12/2014
party,0.046018407,2/12/2014
House,0.044817927,2/12/2014
strike,0.044417767,2/12/2014
life,0.042817127,2/12/2014
Pol,0.042416967,2/12/2014
gave,0.041216487,2/12/2014
officer,0.040816327,2/12/2014
back,0.040416166,2/12/2014
thing,0.039615846,2/12/2014
Let,0.038815526,2/12/2014
eats,0.038815526,2/12/2014
rain,0.036814726,2/12/2014
To find,0.036814726,2/12/2014
March,0.036014406,2/12/2014
pass,0.036014406,2/12/2014
call,0.036014406,2/12/2014
leave,0.035614246,2/12/2014
like,0.035214086,2/12/2014
Bra,0.035214086,2/12/2014
Paul,0.034013605,2/12/2014
Hurricane,0.034013605,2/12/2014
World,0.033213285,2/12/2014
vandalism,0.032813125,2/12/2014
kill,0.032412965,2/12/2014
claim,0.031612645,2/12/2014
Federal,0.031612645,2/12/2014
ask,0.031212485,2/12/2014
poor,0.031212485,2/12/2014
greater,0.030812325,2/12/2014
year,0.030812325,2/12/2014
Lia,0.030812325,2/12/2014
AGR,0.030412165,2/12/2014
forget,0.030012005,2/12/2014
Guy,0.030012005,2/12/2014
Venezuela,0.030012005,2/12/2014
Finish,0.028811525,2/12/2014
Street,0.028411365,2/12/2014
drink,0.028011204,2/12/2014
reform,0.027611044,2/12/2014
Cora,0.027611044,2/12/2014
night,0.027210884,2/12/2014
January,0.027210884,2/12/2014
new,0.026810724,2/12/2014
Entar,0.026810724,2/12/2014
pay,0.026410564,2/12/2014
find,0.026010404,2/12/2014
Open,0.026010404,2/12/2014
think,0.025610244,2/12/2014
vocenaosabiaq,0.025610244,2/12/2014
Sea,0.025210084,2/12/2014
RIA,0.025210084,2/12/2014
Enter,0.024809924,2/12/2014
whitewash,0.024409764,2/12/2014
Sun,0.023609444,2/12/2014
metsul,0.023209284,2/12/2014
part,0.023209284,2/12/2014
advocate,0.022809124,2/12/2014
bath,0.022809124,2/12/2014
duty,0.022408964,2/12/2014
NIA,0.022408964,2/12/2014
school,0.021608643,2/12/2014
CIO,0.021608643,2/12/2014
culo,0.021208483,2/12/2014
beautiful,0.021208483,2/12/2014
Wake up,0.021208483,2/12/2014
Earth,0.021208483,2/12/2014
Finance,0.020808323,2/12/2014
participate,0.020408163,2/12/2014
Hell,0.020408163,2/12/2014
City,0.020408163,2/12/2014
flood,0.020408163,2/12/2014
die,0.020008003,2/12/2014
globe,0.020008003,2/12/2014
live,0.020008003,2/12/2014
Court,0.020008003,2/12/2014
Government,0.020008003,2/12/2014
friend,0.019607843,2/12/2014
suffer,0.019207683,2/12/2014
Photo,0.019207683,2/12/2014
Black,0.019207683,2/12/2014
ugly,0.019207683,2/12/2014
Copa,0.019207683,2/12/2014
hair,0.018807523,2/12/2014
use,0.018807523,2/12/2014
DIO,0.018807523,2/12/2014
Tico,0.018807523,2/12/2014
report,0.018407363,2/12/2014
eat,0.018407363,2/12/2014
bloc,0.018407363,2/12/2014
excess,0.018407363,2/12/2014
To try,0.018407363,2/12/2014
CIL,0.018407363,2/12/2014
play,0.018407363,2/12/2014
cause,0.018007203,2/12/2014
via,0.018007203,2/12/2014
ins,0.018007203,2/12/2014
class,0.018007203,2/12/2014
favor,0.017607043,2/12/2014
intense,0.017607043,2/12/2014
nayarinelli,0.017607043,2/12/2014
Group,0.017206883,2/12/2014
look,0.017206883,2/12/2014
close,0.017206883,2/12/2014
need,0.017206883,2/12/2014
Santo,0.017206883,2/12/2014
opinion,0.016806723,2/12/2014
buy,0.016806723,2/12/2014
heat,1,2/13/2014
drought,0.993522267,2/13/2014
protest,0.239271255,2/13/2014
manifestant,0.229149798,2/13/2014
River,0.205668016,2/13/2014
Brazil,0.187449393,2/13/2014
Let,0.182995951,2/13/2014
day,0.153846154,2/13/2014
cold,0.152226721,2/13/2014
take,0.151417004,2/13/2014
time,0.144534413,2/13/2014
good,0.139271255,2/13/2014
feel,0.137246964,2/13/2014
rain,0.131174089,2/13/2014
To want,0.127530364,2/13/2014
people,0.111740891,2/13/2014
stay,0.101619433,2/13/2014
Venezuela,0.090688259,2/13/2014
say,0.087449393,2/13/2014
Storm,0.087044534,2/13/2014
get,0.079757085,2/13/2014
To give,0.074089069,2/13/2014
person,0.073684211,2/13/2014
know,0.070040486,2/13/2014
view,0.070040486,2/13/2014
CLA,0.066396761,2/13/2014
love,0.063562753,2/13/2014
Paul,0.06194332,2/13/2014
precedence,0.061538462,2/13/2014
front,0.061538462,2/13/2014
sleep,0.059919028,2/13/2014
come,0.059919028,2/13/2014
prune,0.059109312,2/13/2014
To find,0.056275304,2/13/2014
Vel,0.055870445,2/13/2014
signosfodas,0.055060729,2/13/2014
Hurricane,0.053036437,2/13/2014
pass,0.051821862,2/13/2014
thing,0.051417004,2/13/2014
life,0.051012146,2/13/2014
flood,0.047773279,2/13/2014
talk,0.046963563,2/13/2014
bad,0.046558704,2/13/2014
World,0.045748988,2/13/2014
Pol,0.044534413,2/13/2014
House,0.043319838,2/13/2014
MST,0.042510121,2/13/2014
new,0.041700405,2/13/2014
drink,0.041295547,2/13/2014
duty,0.040080972,2/13/2014
power,0.038866397,2/13/2014
friend,0.03562753,2/13/2014
claim,0.035222672,2/13/2014
absent,0.034817814,2/13/2014
find,0.034412955,2/13/2014
RIA,0.034008097,2/13/2014
night,0.034008097,2/13/2014
South,0.033603239,2/13/2014
eats,0.031578947,2/13/2014
leave,0.031174089,2/13/2014
sit,0.031174089,2/13/2014
hair,0.030769231,2/13/2014
Sun,0.030364372,2/13/2014
March,0.029959514,2/13/2014
Hell,0.029959514,2/13/2014
year,0.029959514,2/13/2014
Tim,0.029554656,2/13/2014
great,0.029149798,2/13/2014
vocenaosabiaq,0.029149798,2/13/2014
week,0.029149798,2/13/2014
receive,0.028744939,2/13/2014
strike,0.028744939,2/13/2014
gave,0.028744939,2/13/2014
cause,0.028340081,2/13/2014
Word,0.028340081,2/13/2014
DIO,0.028340081,2/13/2014
Betar,0.027935223,2/13/2014
Finish,0.027530364,2/13/2014
need,0.027530364,2/13/2014
kill,0.027125506,2/13/2014
CIL,0.027125506,2/13/2014
Street,0.027125506,2/13/2014
racism,0.026720648,2/13/2014
favor,0.026315789,2/13/2014
Guy,0.026315789,2/13/2014
rich,0.025506073,2/13/2014
stop,0.025506073,2/13/2014
hugogloss,0.025506073,2/13/2014
fall,0.025506073,2/13/2014
Photo,0.025101215,2/13/2014
Open,0.025101215,2/13/2014
death,0.024696356,2/13/2014
Government,0.024696356,2/13/2014
die,0.024291498,2/13/2014
cry,0.024291498,2/13/2014
atleticopr,0.02388664,2/13/2014
call,0.02388664,2/13/2014
Dilma,0.023481781,2/13/2014
Lia,0.023076923,2/13/2014
like,0.022672065,2/13/2014
use,0.022672065,2/13/2014
January,0.022672065,2/13/2014
mature,0.022672065,2/13/2014
fuck,0.022672065,2/13/2014
woman,0.022267206,2/13/2014
Sea,0.021862348,2/13/2014
Enter,0.02145749,2/13/2014
dead,0.021052632,2/13/2014
think,0.021052632,2/13/2014
exist,0.021052632,2/13/2014
Wake up,0.021052632,2/13/2014
United,0.020647773,2/13/2014
bath,0.020647773,2/13/2014
Cruise,0.020647773,2/13/2014
DIF,0.020647773,2/13/2014
give birth,0.020242915,2/13/2014
young,0.019838057,2/13/2014
A moment,0.019838057,2/13/2014
Tinga,0.019838057,2/13/2014
Bra,0.019838057,2/13/2014
side,0.019433198,2/13/2014
Dear,0.019433198,2/13/2014
pay,0.019433198,2/13/2014
light,0.019433198,2/13/2014
military,0.01902834,2/13/2014
strong,0.01902834,2/13/2014
game,0.01902834,2/13/2014
CIO,0.01902834,2/13/2014
party,0.01902834,2/13/2014
school,0.018623482,2/13/2014
laugh,0.018623482,2/13/2014
back,0.018623482,2/13/2014
ask,0.018623482,2/13/2014
Entar,0.018623482,2/13/2014
fragrant,0.018218623,2/13/2014
Imagine,0.018218623,2/13/2014
purse,0.018218623,2/13/2014
condition,0.017813765,2/13/2014
Federal,0.017813765,2/13/2014
Tico,0.017813765,2/13/2014
eat,0.017408907,2/13/2014
arrest,0.017408907,2/13/2014
jrb,0.017408907,2/13/2014
Eder,0.017408907,2/13/2014
MTA,0.017408907,2/13/2014
bug,0.017408907,2/13/2014
elegant,0.017004049,2/13/2014
see,0.017004049,2/13/2014
City,0.017004049,2/13/2014
oily,0.017004049,2/13/2014
drought,1,2/14/2014
heat,0.985549133,2/14/2014
cold,0.229768786,2/14/2014
rain,0.18256262,2/14/2014
River,0.17822736,2/14/2014
feel,0.160404624,2/14/2014
manifestant,0.159441233,2/14/2014
protest,0.145472062,2/14/2014
day,0.142100193,2/14/2014
time,0.126685934,2/14/2014
good,0.123314066,2/14/2014
Brazil,0.123314066,2/14/2014
Venezuela,0.113680154,2/14/2014
week,0.112235067,2/14/2014
view,0.111753372,2/14/2014
stay,0.105973025,2/14/2014
To want,0.104527938,2/14/2014
take,0.102119461,2/14/2014
Paul,0.095857418,2/14/2014
person,0.090077071,2/14/2014
Storm,0.087186898,2/14/2014
know,0.082851638,2/14/2014
people,0.079479769,2/14/2014
new,0.078516378,2/14/2014
To give,0.072254335,2/14/2014
say,0.069845857,2/14/2014
love,0.066473988,2/14/2014
talk,0.060211946,2/14/2014
come,0.057321773,2/14/2014
life,0.056358382,2/14/2014
prune,0.055876686,2/14/2014
Let,0.054431599,2/14/2014
get,0.053468208,2/14/2014
last,0.051541426,2/14/2014
show,0.05105973,2/14/2014
CLA,0.048651252,2/14/2014
front,0.047206166,2/14/2014
precedence,0.046242775,2/14/2014
House,0.044797688,2/14/2014
Hurricane,0.044797688,2/14/2014
thing,0.043352601,2/14/2014
friend,0.043352601,2/14/2014
ticket,0.04238921,2/14/2014
team,0.041907514,2/14/2014
Vel,0.041907514,2/14/2014
back,0.041425819,2/14/2014
pass,0.041425819,2/14/2014
luansantana,0.040462428,2/14/2014
find,0.039980732,2/14/2014
leave,0.039980732,2/14/2014
power,0.039980732,2/14/2014
March,0.039499037,2/14/2014
Agenda,0.039017341,2/14/2014
night,0.039017341,2/14/2014
flood,0.03805395,2/14/2014
Hall,0.03805395,2/14/2014
call,0.037090559,2/14/2014
strike,0.037090559,2/14/2014
Citibank,0.036608863,2/14/2014
Sea,0.036608863,2/14/2014
kill,0.036127168,2/14/2014
stop,0.034682081,2/14/2014
feeling,0.033236994,2/14/2014
January,0.032755299,2/14/2014
Sun,0.031791908,2/14/2014
sit,0.031791908,2/14/2014
To find,0.031310212,2/14/2014
year,0.030828516,2/14/2014
sleep,0.030346821,2/14/2014
ask,0.029865125,2/14/2014
bath,0.029865125,2/14/2014
think,0.028901734,2/14/2014
drink,0.028901734,2/14/2014
spend,0.028901734,2/14/2014
Street,0.028420039,2/14/2014
World,0.027938343,2/14/2014
Guy,0.027938343,2/14/2014
eats,0.027938343,2/14/2014
eat,0.027456647,2/14/2014
Finish,0.026974952,2/14/2014
Government,0.026493256,2/14/2014
death,0.026493256,2/14/2014
claim,0.026493256,2/14/2014
Word,0.026011561,2/14/2014
South,0.026011561,2/14/2014
whatsapp,0.025529865,2/14/2014
like,0.025529865,2/14/2014
great,0.025529865,2/14/2014
Miss,0.025529865,2/14/2014
body,0.02504817,2/14/2014
battery,0.024566474,2/14/2014
fatoswhats,0.024566474,2/14/2014
Pol,0.024566474,2/14/2014
need,0.024084778,2/14/2014
dog,0.023603083,2/14/2014
Sixth,0.023603083,2/14/2014
happy,0.022639692,2/14/2014
Gua,0.022639692,2/14/2014
order,0.022639692,2/14/2014
duty,0.022157996,2/14/2014
ice cream,0.022157996,2/14/2014
mature,0.022157996,2/14/2014
temperature,0.022157996,2/14/2014
live,0.022157996,2/14/2014
vocenaosabiaq,0.021676301,2/14/2014
block,0.021676301,2/14/2014
Wake up,0.021676301,2/14/2014
import,0.021194605,2/14/2014
DIO,0.021194605,2/14/2014
catrafrases,0.020712909,2/14/2014
vague,0.020712909,2/14/2014
strong,0.020231214,2/14/2014
Headquarters,0.019749518,2/14/2014
fall,0.019267823,2/14/2014
cause,0.019267823,2/14/2014
end,0.019267823,2/14/2014
Enter,0.019267823,2/14/2014
gave,0.018786127,2/14/2014
look,0.018786127,2/14/2014
NIA,0.018786127,2/14/2014
Learn,0.018786127,2/14/2014
igorrobertoreal,0.018304432,2/14/2014
opinion,0.018304432,2/14/2014
fuck,0.018304432,2/14/2014
Twitter,0.018304432,2/14/2014
Entar,0.018304432,2/14/2014
the hell,0.017822736,2/14/2014
Photo,0.017822736,2/14/2014
die,0.01734104,2/14/2014
movie,0.01734104,2/14/2014
wait,0.01734104,2/14/2014
part,0.01734104,2/14/2014
play,0.01734104,2/14/2014
room,0.01734104,2/14/2014
rich,0.016859345,2/14/2014
Raz,0.016859345,2/14/2014
filosofar.,0.016859345,2/14/2014
Dilma,0.016859345,2/14/2014
CIO,0.016859345,2/14/2014
first,0.016859345,2/14/2014
rihannadaily,0.016859345,2/14/2014
Beach,0.016859345,2/14/2014
believe,0.016859345,2/14/2014
exist,0.016859345,2/14/2014
filiperet,0.016377649,2/14/2014
looking,0.016377649,2/14/2014
Dear,0.016377649,2/14/2014
Riri,0.016377649,2/14/2014
snow,0.016377649,2/14/2014
pure,0.016377649,2/14/2014
drought,1,2/15/2014
heat,0.84566075,2/15/2014
feel,0.209566075,2/15/2014
cold,0.184911243,2/15/2014
day,0.15433925,2/15/2014
Venezuela,0.129684418,2/15/2014
protest,0.126232742,2/15/2014
Brazil,0.112426036,2/15/2014
people,0.107495069,2/15/2014
manifestant,0.106508876,2/15/2014
good,0.101577909,2/15/2014
time,0.100591716,2/15/2014
person,0.099112426,2/15/2014
view,0.096646943,2/15/2014
stay,0.093688363,2/15/2014
love,0.089250493,2/15/2014
To want,0.087771203,2/15/2014
Government,0.083333333,2/15/2014
vocenaosabiaq,0.078895464,2/15/2014
River,0.075443787,2/15/2014
sit,0.07495069,2/15/2014
Let,0.071005917,2/15/2014
rain,0.070019724,2/15/2014
To give,0.070019724,2/15/2014
life,0.063609467,2/15/2014
Storm,0.062623274,2/15/2014
take,0.058678501,2/15/2014
vodka,0.055719921,2/15/2014
know,0.055226824,2/15/2014
like,0.055226824,2/15/2014
filosofar.,0.054733728,2/15/2014
get,0.053254438,2/15/2014
friend,0.052268245,2/15/2014
come,0.049309665,2/15/2014
say,0.049309665,2/15/2014
shemale,0.048816568,2/15/2014
talk,0.048816568,2/15/2014
Paul,0.046844181,2/15/2014
dog,0.045857988,2/15/2014
Vel,0.045364892,2/15/2014
Wake up,0.042899408,2/15/2014
week,0.041420118,2/15/2014
To find,0.040433925,2/15/2014
new,0.039447732,2/15/2014
World,0.038954635,2/15/2014
prune,0.038461538,2/15/2014
power,0.036982249,2/15/2014
dream,0.036982249,2/15/2014
March,0.036489152,2/15/2014
assert,0.035996055,2/15/2014
old,0.035009862,2/15/2014
front,0.034023669,2/15/2014
appear,0.034023669,2/15/2014
House,0.034023669,2/15/2014
Twitter,0.034023669,2/15/2014
demonstrate,0.034023669,2/15/2014
Sun,0.032051282,2/15/2014
Miss,0.032051282,2/15/2014
find,0.031558185,2/15/2014
Legend,0.031558185,2/15/2014
signosfodas,0.031065089,2/15/2014
Dear,0.031065089,2/15/2014
pass,0.031065089,2/15/2014
drink,0.031065089,2/15/2014
leave,0.030571992,2/15/2014
call,0.030571992,2/15/2014
claim,0.030571992,2/15/2014
bullet,0.030571992,2/15/2014
rubber,0.029585799,2/15/2014
precedence,0.029092702,2/15/2014
suffer,0.029092702,2/15/2014
back,0.029092702,2/15/2014
thing,0.028106509,2/15/2014
absent,0.028106509,2/15/2014
last,0.027120316,2/15/2014
Educa,0.027120316,2/15/2014
year,0.026627219,2/15/2014
Russia,0.026627219,2/15/2014
Sea,0.026627219,2/15/2014
veto,0.025147929,2/15/2014
block,0.025147929,2/15/2014
image,0.025147929,2/15/2014
regulate,0.025147929,2/15/2014
refuse,0.025147929,2/15/2014
stop,0.024654832,2/15/2014
movie,0.024654832,2/15/2014
room,0.024654832,2/15/2014
bed,0.024654832,2/15/2014
eats,0.024654832,2/15/2014
clothes,0.024161736,2/15/2014
flood,0.023668639,2/15/2014
considered,0.023668639,2/15/2014
Photo,0.023175542,2/15/2014
frasesdebebar,0.023175542,2/15/2014
chocolate,0.023175542,2/15/2014
show,0.022682446,2/15/2014
look,0.022682446,2/15/2014
kill,0.022189349,2/15/2014
eat,0.022189349,2/15/2014
night,0.022189349,2/15/2014
bath,0.021203156,2/15/2014
continue,0.020710059,2/15/2014
way,0.020710059,2/15/2014
Finish,0.020216963,2/15/2014
sleep,0.020216963,2/15/2014
ask,0.020216963,2/15/2014
keep,0.020216963,2/15/2014
strike,0.020216963,2/15/2014
happy,0.020216963,2/15/2014
Guy,0.020216963,2/15/2014
Street,0.020216963,2/15/2014
truth,0.019723866,2/15/2014
mature,0.019723866,2/15/2014
