key,value,date
people,0.051282051,11/2/2012
see,0.051282051,11/2/2012
video,0.051282051,11/2/2012
Facebook,0.051282051,11/2/2012
luj,0.051282051,11/2/2012
water,0.051282051,11/2/2012
Photo,0.051282051,11/2/2012
prensaidea,0.051282051,11/2/2012
love,0.051282051,11/2/2012
area,0.051282051,11/2/2012
bussling,0.051282051,11/2/2012
strike,0.051282051,11/2/2012
eat,0.051282051,11/2/2012
town,0.051282051,11/2/2012
Catamarca,0.051282051,11/2/2012
country,0.051282051,11/2/2012
cacerolazo,0.051282051,11/2/2012
worry,0.051282051,11/2/2012
President,0.051282051,11/2/2012
Silver,0.051282051,11/2/2012
donation,0.051282051,11/2/2012
barackobama,0.051282051,11/2/2012
light,0.051282051,11/2/2012
dog,0.051282051,11/2/2012
pablocerrutti,0.038461538,11/2/2012
United,0.038461538,11/2/2012
axelmanias,0.038461538,11/2/2012
Baboon,0.038461538,11/2/2012
Argentine,0.038461538,11/2/2012
suipacha,0.038461538,11/2/2012
YouTube,0.038461538,11/2/2012
young,0.038461538,11/2/2012
drapignata,0.038461538,11/2/2012
Putting,0.038461538,11/2/2012
song,0.038461538,11/2/2012
locuracuerva,0.038461538,11/2/2012
Navarre,0.038461538,11/2/2012
spend,0.038461538,11/2/2012
regarding,0.038461538,11/2/2012
die,0.038461538,11/2/2012
Yellow,0.038461538,11/2/2012
morning,0.038461538,11/2/2012
continue,0.038461538,11/2/2012
obscure,0.038461538,11/2/2012
harm,0.038461538,11/2/2012
right,0.038461538,11/2/2012
piaasao,0.038461538,11/2/2012
eBay,0.038461538,11/2/2012
happen,0.038461538,11/2/2012
concert,0.038461538,11/2/2012
enough,0.038461538,11/2/2012
celebration,0.038461538,11/2/2012
Mauritius,0.038461538,11/2/2012
motion,0.038461538,11/2/2012
place,0.038461538,11/2/2012
social,0.038461538,11/2/2012
action,0.038461538,11/2/2012
Home,0.038461538,11/2/2012
campaign,0.038461538,11/2/2012
reassure,0.038461538,11/2/2012
Aries,0.038461538,11/2/2012
call,0.038461538,11/2/2012
Obama,0.038461538,11/2/2012
blame,0.038461538,11/2/2012
axeloficial,0.038461538,11/2/2012
link,0.038461538,11/2/2012
House,0.038461538,11/2/2012
air,0.038461538,11/2/2012
future,0.038461538,11/2/2012
misojos,0.038461538,11/2/2012
week,0.038461538,11/2/2012
rain,0.038461538,11/2/2012
boiler,0.038461538,11/2/2012
law,0.038461538,11/2/2012
Apple,0.038461538,11/2/2012
Waldocasal,0.038461538,11/2/2012
Saturday,0.038461538,11/2/2012
definitely,0.038461538,11/2/2012
hunger,0.025641026,11/2/2012
dollar,0.025641026,11/2/2012
Internet,0.025641026,11/2/2012
Poor,0.025641026,11/2/2012
guamuz,0.025641026,11/2/2012
tax,0.025641026,11/2/2012
overcome,0.025641026,11/2/2012
mourn,0.025641026,11/2/2012
party,0.025641026,11/2/2012
Aguilera,0.025641026,11/2/2012
wholesale,0.025641026,11/2/2012
weight,0.025641026,11/2/2012
htt,0.025641026,11/2/2012
album,0.025641026,11/2/2012
suffer,0.025641026,11/2/2012
Holy,0.025641026,11/2/2012
legal,0.025641026,11/2/2012
may,0.025641026,11/2/2012
pablolanusse,0.025641026,11/2/2012
inaction,0.025641026,11/2/2012
body,0.025641026,11/2/2012
franc,0.025641026,11/2/2012
eternal,0.025641026,11/2/2012
incentives,0.025641026,11/2/2012
little,0.025641026,11/2/2012
free,0.025641026,11/2/2012
luchobugallo,0.025641026,11/2/2012
ask,0.025641026,11/2/2012
think,0.025641026,11/2/2012
seeing,0.025641026,11/2/2012
danger,0.025641026,11/2/2012
Commercial,0.025641026,11/2/2012
put,0.025641026,11/2/2012
square,0.025641026,11/2/2012
story,0.025641026,11/2/2012
jajajo,0.025641026,11/2/2012
Boston,0.025641026,11/2/2012
temperature,0.025641026,11/2/2012
militant,0.025641026,11/2/2012
calm,0.025641026,11/2/2012
NBA,0.025641026,11/2/2012
neuqu,0.025641026,11/2/2012
angeldebritook,0.025641026,11/2/2012
Christina,0.025641026,11/2/2012
Rosary,0.025641026,11/2/2012
warn,0.025641026,11/2/2012
Neighbor,0.025641026,11/2/2012
excellent,0.025641026,11/2/2012
vickycejas1,0.025641026,11/2/2012
join,0.025641026,11/2/2012
liberpueblo,0.025641026,11/2/2012
fronted,0.025641026,11/2/2012
cronicaweb,0.025641026,11/2/2012
history,0.025641026,11/2/2012
beautiful,0.025641026,11/2/2012
City,0.025641026,11/2/2012
measure,0.025641026,11/2/2012
topic,0.025641026,11/2/2012
clarincom,0.025641026,11/2/2012
NASB,0.025641026,11/2/2012
damage,0.025641026,11/2/2012
speaks,0.025641026,11/2/2012
Double,0.025641026,11/2/2012
perritosmojados,0.025641026,11/2/2012
GOB,0.025641026,11/2/2012
South,0.025641026,11/2/2012
purchase,0.025641026,11/2/2012
criticize,0.025641026,11/2/2012
Decides to,0.025641026,11/2/2012
criminalization,0.025641026,11/2/2012
person,0.025641026,11/2/2012
Hurricane,0.882352941,11/3/2012
Storm,0.411764706,11/3/2012
flood,0.323529412,11/3/2012
go,0.294117647,11/3/2012
protest,0.176470588,11/3/2012
good,0.147058824,11/3/2012
new,0.117647059,11/3/2012
play,0.117647059,11/3/2012
sanlorenzo,0.102941176,11/3/2012
affect,0.102941176,11/3/2012
Sandy,0.102941176,11/3/2012
losing,0.102941176,11/3/2012
8N,0.102941176,11/3/2012
win,0.102941176,11/3/2012
bussling,0.102941176,11/3/2012
time,0.102941176,11/3/2012
find,0.088235294,11/3/2012
field,0.088235294,11/3/2012
know,0.088235294,11/3/2012
second,0.088235294,11/3/2012
year,0.088235294,11/3/2012
Cordoba,0.088235294,11/3/2012
one,0.088235294,11/3/2012
air,0.088235294,11/3/2012
party,0.088235294,11/3/2012
danielscioli,0.088235294,11/3/2012
Web,0.073529412,11/3/2012
Argentina,0.073529412,11/3/2012
York,0.073529412,11/3/2012
day,0.073529412,11/3/2012
Manifestant,0.073529412,11/3/2012
people,0.073529412,11/3/2012
life,0.073529412,11/3/2012
see,0.073529412,11/3/2012
pasé,0.058823529,11/3/2012
lose,0.058823529,11/3/2012
old,0.058823529,11/3/2012
back,0.058823529,11/3/2012
Cacerolazo,0.058823529,11/3/2012
encourage,0.058823529,11/3/2012
salgar,0.058823529,11/3/2012
soyquemero,0.058823529,11/3/2012
first,0.058823529,11/3/2012
via,0.058823529,11/3/2012
love,0.058823529,11/3/2012
support,0.058823529,11/3/2012
call,0.058823529,11/3/2012
work,0.058823529,11/3/2012
end,0.058823529,11/3/2012
bnacional,0.058823529,11/3/2012
make,0.058823529,11/3/2012
independent,0.058823529,11/3/2012
Rivadavia,0.058823529,11/3/2012
mouth,0.058823529,11/3/2012
Saint,0.044117647,11/3/2012
March,0.044117647,11/3/2012
going,0.044117647,11/3/2012
big,0.044117647,11/3/2012
Bombonera,0.044117647,11/3/2012
noesno,0.044117647,11/3/2012
putting,0.044117647,11/3/2012
look,0.044117647,11/3/2012
Bra'shit,0.044117647,11/3/2012
juegasl,0.044117647,11/3/2012
tray,0.044117647,11/3/2012
fucking,0.044117647,11/3/2012
luj,0.044117647,11/3/2012
joy,0.044117647,11/3/2012
opposition,0.044117647,11/3/2012
thing,0.044117647,11/3/2012
Home,0.044117647,11/3/2012
Add,0.044117647,11/3/2012
singing,0.044117647,11/3/2012
October,0.044117647,11/3/2012
child,0.044117647,11/3/2012
prune,0.044117647,11/3/2012
record,0.044117647,11/3/2012
City,0.044117647,11/3/2012
give,0.044117647,11/3/2012
say,0.044117647,11/3/2012
need,0.044117647,11/3/2012
film,0.044117647,11/3/2012
poor,0.044117647,11/3/2012
neighboring,0.044117647,11/3/2012
dog,0.044117647,11/3/2012
spend,0.044117647,11/3/2012
Carranza,0.029411765,11/3/2012
quiqueds,0.029411765,11/3/2012
8nyonovoy,0.029411765,11/3/2012
hunger,0.029411765,11/3/2012
hectare,0.029411765,11/3/2012
BN,0.029411765,11/3/2012
month,0.029411765,11/3/2012
wanting,0.029411765,11/3/2012
Middle,0.029411765,11/3/2012
Hill,0.029411765,11/3/2012
follow,0.029411765,11/3/2012
style,0.029411765,11/3/2012
winning,0.029411765,11/3/2012
window,0.029411765,11/3/2012
Nou,0.029411765,11/3/2012
cba24ntv,0.029411765,11/3/2012
achieve,0.029411765,11/3/2012
regarding,0.029411765,11/3/2012
break,0.029411765,11/3/2012
Piriz,0.029411765,11/3/2012
River,0.029411765,11/3/2012
equiletox,0.029411765,11/3/2012
Angel,0.029411765,11/3/2012
Start,0.029411765,11/3/2012
Photo,0.029411765,11/3/2012
leave,0.029411765,11/3/2012
ShootMania,0.029411765,11/3/2012
victory,0.029411765,11/3/2012
whore,0.029411765,11/3/2012
leomessifanclub,0.029411765,11/3/2012
province,0.029411765,11/3/2012
controversial,0.029411765,11/3/2012
Sun,0.029411765,11/3/2012
Hospital,0.029411765,11/3/2012
independienterivadavia,0.029411765,11/3/2012
harassment,0.029411765,11/3/2012
sexual,0.029411765,11/3/2012
large,0.029411765,11/3/2012
imported,0.029411765,11/3/2012
3rd,0.029411765,11/3/2012
current,0.029411765,11/3/2012
Let,0.029411765,11/3/2012
power,0.029411765,11/3/2012
night,0.029411765,11/3/2012
water,0.029411765,11/3/2012
address,0.029411765,11/3/2012
buy,0.029411765,11/3/2012
strong,0.029411765,11/3/2012
Thiago,0.029411765,11/3/2012
climate,0.029411765,11/3/2012
Messi,0.029411765,11/3/2012
country,0.029411765,11/3/2012
Lawrence,0.029411765,11/3/2012
Sleeping,0.029411765,11/3/2012
defeat,0.029411765,11/3/2012
hatred,0.029411765,11/3/2012
history,0.029411765,11/3/2012
create,0.029411765,11/3/2012
Heras,0.029411765,11/3/2012
World,0.029411765,11/3/2012
Duc,0.029411765,11/3/2012
Government,0.029411765,11/3/2012
ask,0.029411765,11/3/2012
weather,0.029411765,11/3/2012
tomorrow,0.029411765,11/3/2012
eye,0.029411765,11/3/2012
raise,0.029411765,11/3/2012
area,0.029411765,11/3/2012
unidosyorganizados,0.029411765,11/3/2012
mean,0.029411765,11/3/2012
type,0.029411765,11/3/2012
cuando30secondstomarsdominenelmundo,0.029411765,11/3/2012
door,0.029411765,11/3/2012
Remember,0.029411765,11/3/2012
offer,0.029411765,11/3/2012
axeloficial,0.029411765,11/3/2012
lift,0.029411765,11/3/2012
understand,0.029411765,11/3/2012
last,0.029411765,11/3/2012
promote,0.029411765,11/3/2012
eat,0.029411765,11/3/2012
join,0.029411765,11/3/2012
lvez,0.029411765,11/3/2012
game,0.029411765,11/3/2012
Crow,0.029411765,11/3/2012
meet,0.029411765,11/3/2012
happy,0.029411765,11/3/2012
tormenta2012,0.029411765,11/3/2012
camp,0.029411765,11/3/2012
Court,0.029411765,11/3/2012
Group,0.029411765,11/3/2012
Antonella,0.029411765,11/3/2012
Athens,0.029411765,11/3/2012
high,0.029411765,11/3/2012
vs,0.029411765,11/3/2012
want,0.029411765,11/3/2012
dress,0.029411765,11/3/2012
todossomosuno,0.029411765,11/3/2012
democracy,0.029411765,11/3/2012
Player,0.029411765,11/3/2012
take,0.029411765,11/3/2012
replenish,0.029411765,11/3/2012
collaboration,0.029411765,11/3/2012
oportunido,0.029411765,11/3/2012
regular,0.029411765,11/3/2012
coming,0.029411765,11/3/2012
PT,0.029411765,11/3/2012
C5N,0.029411765,11/3/2012
defeating,0.029411765,11/3/2012
order,0.029411765,11/3/2012
TV,0.029411765,11/3/2012
Street,0.029411765,11/3/2012
8N,0.768292683,11/4/2012
Storm,0.353658537,11/4/2012
go,0.329268293,11/4/2012
Hurricane,0.280487805,11/4/2012
protest,0.219512195,11/4/2012
Government,0.207317073,11/4/2012
one,0.207317073,11/4/2012
opposition,0.158536585,11/4/2012
support,0.158536585,11/4/2012
flood,0.158536585,11/4/2012
back,0.134146341,11/4/2012
via,0.134146341,11/4/2012
day,0.12195122,11/4/2012
people,0.12195122,11/4/2012
8nyonovoy,0.109756098,11/4/2012
Argentina,0.109756098,11/4/2012
Macri,0.109756098,11/4/2012
dariogallo,0.097560976,11/4/2012
spread,0.097560976,11/4/2012
Manifestant,0.097560976,11/4/2012
time,0.097560976,11/4/2012
March,0.085365854,11/4/2012
wanting,0.085365854,11/4/2012
see,0.085365854,11/4/2012
spontaneous,0.085365854,11/4/2012
spend,0.085365854,11/4/2012
unemployment,0.073170732,11/4/2012
Republic,0.073170732,11/4/2012
leave,0.073170732,11/4/2012
9N,0.073170732,11/4/2012
newspaper boy,0.073170732,11/4/2012
life,0.073170732,11/4/2012
bargain,0.073170732,11/4/2012
say,0.073170732,11/4/2012
want,0.073170732,11/4/2012
make,0.073170732,11/4/2012
Great,0.073170732,11/4/2012
victim,0.06097561,11/4/2012
stop,0.06097561,11/4/2012
Sandy,0.06097561,11/4/2012
square,0.06097561,11/4/2012
pablolanusse,0.06097561,11/4/2012
sergioranieri,0.06097561,11/4/2012
us,0.06097561,11/4/2012
Enrique,0.06097561,11/4/2012
give,0.06097561,11/4/2012
mouth,0.06097561,11/4/2012
move,0.048780488,11/4/2012
desire,0.048780488,11/4/2012
bad,0.048780488,11/4/2012
new,0.048780488,11/4/2012
truth,0.048780488,11/4/2012
7 d,0.048780488,11/4/2012
freedom,0.048780488,11/4/2012
love,0.048780488,11/4/2012
Constitution,0.048780488,11/4/2012
right,0.048780488,11/4/2012
live,0.048780488,11/4/2012
Pinti,0.048780488,11/4/2012
afraid,0.048780488,11/4/2012
party,0.048780488,11/4/2012
represent,0.036585366,11/4/2012
Re,0.036585366,11/4/2012
eliooses,0.036585366,11/4/2012
imagined,0.036585366,11/4/2012
find,0.036585366,11/4/2012
Argentine,0.036585366,11/4/2012
perfect,0.036585366,11/4/2012
much,0.036585366,11/4/2012
clarincom,0.036585366,11/4/2012
good,0.036585366,11/4/2012
means,0.036585366,11/4/2012
Phillip,0.036585366,11/4/2012
denounce,0.036585366,11/4/2012
manifest,0.036585366,11/4/2012
Pando,0.036585366,11/4/2012
Council,0.036585366,11/4/2012
Saint,0.036585366,11/4/2012
fucking,0.036585366,11/4/2012
Create,0.036585366,11/4/2012
pass,0.036585366,11/4/2012
White,0.036585366,11/4/2012
Holy,0.036585366,11/4/2012
Juli,0.036585366,11/4/2012
coup,0.036585366,11/4/2012
movement,0.036585366,11/4/2012
8nyosivoy,0.036585366,11/4/2012
Mr,0.036585366,11/4/2012
ask,0.036585366,11/4/2012
State,0.036585366,11/4/2012
mobilization,0.036585366,11/4/2012
thing,0.036585366,11/4/2012
losing,0.036585366,11/4/2012
Add,0.036585366,11/4/2012
respect,0.036585366,11/4/2012
ioliveradoll,0.036585366,11/4/2012
positive,0.036585366,11/4/2012
going,0.036585366,11/4/2012
8nvoy,0.036585366,11/4/2012
militancy,0.036585366,11/4/2012
Remember,0.036585366,11/4/2012
last,0.036585366,11/4/2012
country,0.036585366,11/4/2012
lock,0.036585366,11/4/2012
cacerolazo,0.036585366,11/4/2012
democracy,0.036585366,11/4/2012
take,0.036585366,11/4/2012
rain,0.036585366,11/4/2012
running,0.036585366,11/4/2012
lay,0.036585366,11/4/2012
clear,0.036585366,11/4/2012
PS22,0.036585366,11/4/2012
Street,0.036585366,11/4/2012
relief,0.036585366,11/4/2012
serious,0.036585366,11/4/2012
Blue,0.024390244,11/4/2012
Granario,0.024390244,11/4/2012
Scioli,0.024390244,11/4/2012
invent,0.024390244,11/4/2012
suffer,0.024390244,11/4/2012
marchettipablo,0.024390244,11/4/2012
perfilcom,0.024390244,11/4/2012
citizen,0.024390244,11/4/2012
Luis,0.024390244,11/4/2012
Err,0.024390244,11/4/2012
nation,0.024390244,11/4/2012
bread,0.024390244,11/4/2012
Mariotto,0.024390244,11/4/2012
Maurice,0.024390244,11/4/2012
Photo,0.024390244,11/4/2012
Be honest,0.024390244,11/4/2012
Jajo,0.024390244,11/4/2012
disappear,0.024390244,11/4/2012
steal,0.024390244,11/4/2012
enjoy,0.024390244,11/4/2012
jump,0.024390244,11/4/2012
Lawrence,0.024390244,11/4/2012
try,0.024390244,11/4/2012
Champion,0.024390244,11/4/2012
superb,0.024390244,11/4/2012
Let,0.024390244,11/4/2012
awada,0.024390244,11/4/2012
Castelo,0.024390244,11/4/2012
struggle,0.024390244,11/4/2012
sing,0.024390244,11/4/2012
earthquake,0.024390244,11/4/2012
change,0.024390244,11/4/2012
wait,0.024390244,11/4/2012
voice,0.024390244,11/4/2012
efectisto,0.024390244,11/4/2012
declare,0.024390244,11/4/2012
massive,0.024390244,11/4/2012
grandstand,0.024390244,11/4/2012
angry,0.024390244,11/4/2012
emotion,0.024390244,11/4/2012
Please,0.024390244,11/4/2012
tedible,0.024390244,11/4/2012
Black,0.024390244,11/4/2012
called,0.024390244,11/4/2012
Monday,0.024390244,11/4/2012
political,0.024390244,11/4/2012
bussling,0.024390244,11/4/2012
Chile,0.024390244,11/4/2012
gurivalentino,0.024390244,11/4/2012
dewy,0.024390244,11/4/2012
accompany,0.024390244,11/4/2012
flag,0.024390244,11/4/2012
Democratic,0.024390244,11/4/2012
fly,0.024390244,11/4/2012
woman,0.024390244,11/4/2012
House,0.024390244,11/4/2012
air,0.024390244,11/4/2012
Dicarlo,0.024390244,11/4/2012
rayovirtual,0.024390244,11/4/2012
Snuff,0.024390244,11/4/2012
fuck,0.024390244,11/4/2012
high,0.024390244,11/4/2012
jlespert,0.024390244,11/4/2012
trumpet,0.024390244,11/4/2012
worry,0.024390244,11/4/2012
lie,0.024390244,11/4/2012
goal,0.024390244,11/4/2012
grant,0.024390244,11/4/2012
Kiss,0.024390244,11/4/2012
big,0.024390244,11/4/2012
Kid,0.024390244,11/4/2012
mother,0.024390244,11/4/2012
bober21,0.024390244,11/4/2012
coming,0.024390244,11/4/2012
shirt,0.024390244,11/4/2012
President,0.024390244,11/4/2012
Decides to,0.024390244,11/4/2012
eats,0.024390244,11/4/2012
Player,0.024390244,11/4/2012
liberate,0.024390244,11/4/2012
8N,0.766666667,11/5/2012
go,0.483333333,11/5/2012
protest,0.366666667,11/5/2012
Storm,0.283333333,11/5/2012
flood,0.283333333,11/5/2012
one,0.2,11/5/2012
know,0.133333333,11/5/2012
Hurricane,0.133333333,11/5/2012
lakamporavuelaconlanata,0.133333333,11/5/2012
say,0.116666667,11/5/2012
March,0.1,11/5/2012
Manifestant,0.1,11/5/2012
province,0.1,11/5/2012
another,0.1,11/5/2012
Time,0.1,11/5/2012
person,0.1,11/5/2012
Esquel,0.083333333,11/5/2012
people,0.083333333,11/5/2012
see,0.083333333,11/5/2012
access,0.083333333,11/5/2012
friend,0.083333333,11/5/2012
declare,0.083333333,11/5/2012
good,0.083333333,11/5/2012
week,0.083333333,11/5/2012
find,0.066666667,11/5/2012
new,0.066666667,11/5/2012
July,0.066666667,11/5/2012
opposition,0.066666667,11/5/2012
Basilica,0.066666667,11/5/2012
Photo,0.066666667,11/5/2012
organize,0.066666667,11/5/2012
Make,0.066666667,11/5/2012
political,0.066666667,11/5/2012
call,0.066666667,11/5/2012
strike,0.066666667,11/5/2012
telefenoticio,0.066666667,11/5/2012
us,0.066666667,11/5/2012
air,0.066666667,11/5/2012
give,0.066666667,11/5/2012
want,0.066666667,11/5/2012
rain,0.066666667,11/5/2012
stay,0.066666667,11/5/2012
Lujan,0.066666667,11/5/2012
liberate,0.066666667,11/5/2012
puntosdeencuentro8n,0.05,11/5/2012
going,0.05,11/5/2012
York,0.05,11/5/2012
Organizer,0.05,11/5/2012
Sandy,0.05,11/5/2012
square,0.05,11/5/2012
video,0.05,11/5/2012
year,0.05,11/5/2012
Holy,0.05,11/5/2012
put,0.05,11/5/2012
todosalasplazo,0.05,11/5/2012
thing,0.05,11/5/2012
